DIGNIDAD_CODIGO;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_ORDEN;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_CANTON_CODIGO;CANDIDATO_PARROQUIA_CODIGO;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_EDAD_EXACTA;CANDIDATO_GRUPOS_DE_EDAD;SUPLENTE_NOMBRE.1;SUPLENTE_SEXO.1;SUPLENTE_EDAD_EXACTA.1;SUPLENTE_GRUPOS_DE_EDAD.1;SUPLENTE_NOMBRE.2;SUPLENTE_SEXO.2;SUPLENTE_EDAD_EXACTA.2;SUPLENTE_GRUPOS_DE_EDAD.2
5;7;5113110000012;3;11;311;0;ENCALADA FLORES CARMITA BENILDE;2;42,4672131147541;2;RIVERA ABAD MONICA ISABEL;2;28,9753424657534;1; ; ; ; 
5;10;5113110000013;1;11;311;0;ABAD FLORES ANGELINO;1;43,7561643835616;2;LOAIZA VAZQUEZ FRANCO ROLANDO;1;64,8657534246575;3; ; ; ; 
5;10;5113110000014;2;11;311;0;CARRION GUARDERAS MARIA JOSE;2;20,4465753424658;1;ARMIJOS HERRERA ESPERANZA DEL CISNE;2;25,7123287671233;1; ; ; ; 
5;10;5113110000015;3;11;311;0;ARMIJOS GUEVARA MARCELO DE JESUS;1;44,9890410958904;2;ABAD ENCALADA LUIS ALBERTO;1;31,841095890411;2; ; ; ; 
5;113110000203;5113110000016;1;11;311;0;SANCHEZ CHAMORRO LUIS JACINTO;1;66,1885245901639;4;MACAS ROMERO MARIA DE LOS ANGELES;2;45,9590163934426;3; ; ; ; 
5;113110000203;5113110000017;2;11;311;0;APONTE FARFAN PEPE ROLANDO;1;34,9452054794521;2;FLORES HERRERA HECTOR MANUEL;1;53,0109589041096;3; ; ; ; 
5;113110000203;5113110000018;3;11;311;0;RODRIGUEZ LIMA ANA LUCIA;2;38,5956284153005;2;ARMIJOS LOAIZA OSCAR MAJIN;1;55,1698630136986;3; ; ; ; 
5;110000000042;5113110000019;1;11;311;0;CARRION CARRION JULIO ALFONSO;1;45,9644808743169;3;QUEVEDO ARMIJOS JOSE HECTOR;1;49,9207650273224;3; ; ; ; 
5;110000000042;5113110000020;2;11;311;0;SANCHEZ ARMIJOS SERVIO NICOLAS;1;48,8684931506849;3;RIOFRIO ROBLES JORGE FRANCISCO;1;55,786301369863;3; ; ; ; 
5;110000000042;5113110000021;3;11;311;0;GUEVARA ROBLES LIDA BEATRIZ;2;29,9207650273224;1;REYES ROBLES MARIA CECILIA;2;22,655737704918;1; ; ; ; 
5;113150000204;5113150000001;1;11;315;0;TORRES TORRES ROQUE AMABLE;1;56,7780821917808;3;JIMBO CHAMBA YOLANDA MARIA;2;50,7213114754098;3; ; ; ; 
5;113150000204;5113150000002;2;11;315;0;VIVANCO CORDOVA GLADIS MARIANA;2;37,4739726027397;2;VIVANCO CRUZ JAIME JACOB;1;23,2219178082192;1; ; ; ; 
5;113150000204;5113150000003;3;11;315;0;TORRES MONTOYA JOSE MIGUEL;1;35,0602739726027;2;OVACO OBACO IRMA ENID;2;46,7213114754098;3; ; ; ; 
5;4;5113150000004;1;11;315;0;JAYA JUMBO ERMES DE JESUS;1;38,0191256830601;2;ZHAMUNGUI ORDONEZ KLEVER IVAN;1;24,986301369863;1; ; ; ; 
5;4;5113150000005;2;11;315;0;ALVEAR ZHAMUNGUI ZOILA GRIMANEZA;2;33,4054794520548;2;TORRES MEDINA CARMEN CRISTINA;2;35,0630136986301;2; ; ; ; 
5;4;5113150000006;3;11;315;0;JARAMILLO GUAICHA EULOGIO JOSE;1;39,6109589041096;2;LUNA BENAVIDEZ JUANA MARIA;2;26,2950819672131;1; ; ; ; 
5;5;5113150000007;1;11;315;0;LANDI RIOS IDLER STALIN;1;39,4739726027397;2;VILLENA LOPEZ JUAN PABLO;1;29,2849315068493;1; ; ; ; 
5;5;5113150000008;2;11;315;0;SARANGO PAREDES YARA DEL ROSARIO;2;21,9289617486339;1;PIEDRA BUSTAMANTE YANINA ELIZABETH;2;23,4712328767123;1; ; ; ; 
5;5;5113150000009;3;11;315;0;JUMBO GUAICHA ELDER BOLIVAR;1;27,5315068493151;1;ORDONEZ JORGE HENRRY;1;27,7671232876712;1; ; ; ; 
5;6;5113150000010;1;11;315;0;DOMINGUEZ BUSTAMANTE LUIS OSWALDO;1;38,5573770491803;2;CORDOVA GONZALEZ RUTH VIOLETA;2;35,4027397260274;2; ; ; ; 
5;6;5113150000011;2;11;315;0;VILLENA JUMBO ANGEL MARIA;1;44,4;2;SAEZ PAREDES ABDON;1;39,6986301369863;2; ; ; ; 
5;6;5113150000012;3;11;315;0;ESPINOSA QUICHIMBO MARITZA DEL ROCIO;2;20,8684931506849;1;OJEDA MERINO LUIS ALBERTO;1;25,8224043715847;1; ; ; ; 
5;7;5113150000013;1;11;315;0;GRANDA JIMBO LUIS ANTONIO;1;46,9013698630137;3;MARTINEZ MERECI EDISON OSWALDO;1;44,1753424657534;2; ; ; ; 
5;7;5113150000014;2;11;315;0;CHAMBA TORRES GLADIS ROSARIO;2;38,2021857923497;2;JUMBO ARMIJOS MARGARITA DE JESUS;2;22,7622950819672;1; ; ; ; 
5;7;5113150000015;3;11;315;0;CASTRO QUICHIMBO LEONARDO ANCELMO;1;30,4972677595628;2;CHALACO VEGA ANGEL HERNAN;1;26,1338797814208;1; ; ; ; 
5;10;5113150000016;1;11;315;0;GUILLIN ZHUMA CARLOS ANTONIO;1;42,4234972677596;2;CARDENAS HERRERA EDY SANDRO;1;32,3123287671233;2; ; ; ; 
5;10;5113150000017;2;11;315;0;YAGUANA CUJI EDWIN LUIS;1;33,0301369863014;2;MONTALVAN ROBLES JOSE FRANCISCO;1;41,4438356164384;2; ; ; ; 
5;10;5113150000018;3;11;315;0;CHAMBA JUMBO NORMA YOLANDA;2;30,4754098360656;2;ARMIJOS MONTOYA LUZ MERCEDES;2;26,2349726775956;1; ; ; ; 
5;12;5113150000019;1;11;315;0;BUSTAMANTE BUSTAMANTE MILTON HORACIO;1;47,5835616438356;3;ORTIZ JOSE LEOPOLDO;1;42,568306010929;2; ; ; ; 
5;12;5113150000020;2;11;315;0;ROMERO LOAIZA MELIDA MARIA;2;49,427397260274;3;CAMPOVERDE CHAMBA FLOR MARIA;2;33,4684931506849;2; ; ; ; 
5;12;5113150000021;3;11;315;0;RAMIREZ LINO RAMON;1;57,572602739726;3;JUMBO BUSTAMANTE DIANA INDELIRA;2;36,2027397260274;2; ; ; ; 
5;3;5113200000001;1;11;320;0;PADILLA TORRES ALEX SIGIFREDO;1;37,0821917808219;2;ROMERO PACHECO MARLON RODRIGO;1;37,7123287671233;2; ; ; ; 
5;3;5113200000002;2;11;320;0;PINZON QUEZADA NARCISA DE JESUS;2;36,786301369863;2;CASTILLO LOAIZA MARIA ESTELA;2;38,3333333333333;2; ; ; ; 
5;3;5113200000003;3;11;320;0;CUEVA QUEZADA ISAURO VICENTE;1;28,8438356164384;1;CUMBICUS CONDOLO EDILMA MARGARITA;2;32,3205479452055;2; ; ; ; 
5;4;5113200000004;1;11;320;0;JIMENEZ CABRERA EDILMA PIEDAD;2;35,7972602739726;2;CUEVA PARDO RODRIGO;1;51,2191780821918;3; ; ; ; 
5;4;5113200000005;2;11;320;0;CORONEL ENRIQUE CARLOS;1;52,0657534246575;3;IMAICELA SANDOVAL GERMITA ORFELINA;2;46,7049180327869;3; ; ; ; 
5;4;5113200000006;3;11;320;0;CORREA CUMBICOS DIXON ANTONIO;1;26,958904109589;1;SARANGO LANCHE ANGEL;1;62,6366120218579;3; ; ; ; 
5;5;5113200000007;1;11;320;0;SOTO RODRIGUEZ TUESMAN NOE;1;44,3972602739726;2;CHUQUIMARCA VILLACIS JOSE MIGUEL;1;62,8005464480874;3; ; ; ; 
5;5;5113200000008;2;11;320;0;SOTOMAYOR ARROBO MARIA ROSELITA;2;36,9616438356164;2;RODRIGUEZ VEGA ROSA ANGELICA;2;53,8469945355191;3; ; ; ; 
5;5;5113200000009;3;11;320;0;ALEJANDRO JUMBO JOSE LAUREANO;1;52,6082191780822;3;RODRIGUEZ FLORES EDUARDO SIMEON;1;46,7950819672131;3; ; ; ; 
5;6;5113200000010;1;11;320;0;RIOS CUEVA RODRIGO VICENTE;1;49,931693989071;3;CUEVA LUZON ARNOLDO;1;47,172602739726;3; ; ; ; 
5;6;5113200000011;2;11;320;0;CEVALLOS LOAIZA JULIA PATRICIA;2;37,8688524590164;2;CALVA SALINAS FANNY MERCEDES;2;40,0493150684932;2; ; ; ; 
5;6;5113200000012;3;11;320;0;RIOFRIO ANGEL FERNANDO;1;32,427397260274;2;SERRANO VALAREZO JOSE GABRIEL;1;41,9453551912568;2; ; ; ; 
5;7;5113200000013;1;11;320;0;ROMERO PACHECO MANLIO ALFONZO;1;53,041095890411;3;QUEVEDO ORDONEZ MARIA ISABEL;2;35,758904109589;2; ; ; ; 
5;7;5113200000014;2;11;320;0;JIMENEZ CUMBICUS NERI BERSABETH;2;39,6986301369863;2;VELEZ JIMENEZ MERCI YADIRA;2;46,9315068493151;3; ; ; ; 
5;7;5113200000015;3;11;320;0;JIMENEZ TINIZARAY FRANCISCO MARTIN;1;52,9808219178082;3;PARDO OSWALDO ROMELIO;1;55,5808219178082;3; ; ; ; 
5;10;5113200000016;1;11;320;0;TORRES CUMBICUS JOSE LEONCIO;1;48,0821917808219;3;RODRIGUEZ CARRION PROSPERO CESAR;1;49,3232876712329;3; ; ; ; 
5;10;5113200000017;2;11;320;0;ENCARNACION ELCI DEL CISNE;2;43,8438356164384;2;PAZ SOTOMAYOR FANNY CECILIA;2;32,7260273972603;2; ; ; ; 
5;10;5113200000018;3;11;320;0;TITUANA CARRION CESAR AUGUSTO;1;47,027397260274;3;AGILA RAMOS SEGUNDO;1;55,3753424657534;3; ; ; ; 
5;12;5113200000019;1;11;320;0;RODRIGUEZ CUEVA ABRAHAM RAMON;1;70,0901639344262;4;CASTILLO OCAMPO IRALDA OLANDINA;2;57,8852459016393;3; ; ; ; 
5;12;5113200000020;2;11;320;0;SERRANO MARIANA DE JESUS;2;52,2684931506849;3;BRICENO TORRES SAMUEL FRANCISCO;1;41,9426229508197;2; ; ; ; 
5;12;5113200000021;3;11;320;0;CASTILLO LOAIZA LUIS ALBERTO;1;43,7698630136986;2;SARANGO ABAD HERIBERTO;1;64,227397260274;3; ; ; ; 
5;15;5113200000022;1;11;320;0;RUEDA RUEDA LUIS AMILCAR;1;37,0328767123288;2;TANDAZO ROJAS JOSE RUPERTO;1;40,6657534246575;2; ; ; ; 
5;15;5113200000023;2;11;320;0;RODRIGUEZ TORRES LIRA BEATRIZ;2;40,5013698630137;2;ROMERO RAMOS BETHY MARLENE;2;20,4;1; ; ; ; 
5;15;5113200000024;3;11;320;0;PINZON MASACHE LUIS ANGEL;1;58,9506849315068;3;CHAMBA SANCHEZ ANTONIO RAMIRO;1;21,2027397260274;1; ; ; ; 
5;110000000042;5113200000025;1;11;320;0;CABRERA PERALTA DALTON MAURICIO;1;31,972602739726;2;HERRERA OJEDA TERESITA DE JESUS;2;50,8082191780822;3; ; ; ; 
5;110000000042;5113200000026;2;11;320;0;SARANGO MOLINA OLGA MARIA;2;36,972602739726;2;TORRES ROMERO LAURO ALFREDO;1;70,9315068493151;4; ; ; ; 
5;110000000042;5113200000027;3;11;320;0;JIMENEZ JIMENEZ LUIS MODESTO;1;36,1095890410959;2;GONZALEZ MASACHE FRANCO EDUARDO;1;36,827397260274;2; ; ; ; 
5;113250000205;5113250000001;1;11;325;0;JARAMILLO GAONA LUIS EDUARDO;1;51,6082191780822;3;CRESPO SARANGO GUIDO ALBERTO;1;29,8907103825137;1; ; ; ; 
5;113250000205;5113250000002;2;11;325;0;CAMPOVERDE CHAMBA ROSA ESTHELA;2;47,0712328767123;3;SARANGO SOLANO MARTHA CONSUELO;2;44,0767123287671;2; ; ; ; 
5;113250000205;5113250000003;3;11;325;0;HIDALGO CELI ELMER FLORENCIO;1;45,1095890410959;3;HERNANDEZ BUSTAMANTE ESTHELA MARINA;2;43,2904109589041;2; ; ; ; 
5;5;5113250000004;1;11;325;0;LUZURIAGA GRACIELA PIEDAD;2;53,7095890410959;3;ALVAREZ OROZCO AMABLE HERNAN;1;31,4602739726027;2; ; ; ; 
5;5;5113250000005;2;11;325;0;DELGADO RUEDA CESAR LENIN;1;37,9098360655738;2;CUEVA ALVARADO NANCY JUDITH;2;38,2349726775956;2; ; ; ; 
5;5;5113250000006;3;11;325;0;CELI RODRIGUEZ CESAR AFRANIO;1;47,5123287671233;3;SANMARTIN COJITAMBO MARCIA XIMENA;2;29,2575342465753;1; ; ; ; 
5;6;5113250000007;1;11;325;0;NOVILLO CUEVA MARIO;1;40,0109589041096;2;VALLADARES SEDAMANOS VICTOR HUGO;1;51,0219178082192;3; ; ; ; 
5;6;5113250000008;2;11;325;0;GUAMAN GUAMAN CARLOS MANUEL;1;41,3561643835616;2;LARA CELI PATRICIO ARTURO;1;38,6639344262295;2; ; ; ; 
5;6;5113250000009;3;11;325;0;CARPIO MORENO NATACHA MIROSLAVA;2;25,9207650273224;1;AZUERO ENRIQUEZ MARIA JAKELINE;2;38,6994535519126;2; ; ; ; 
5;7;5113250000010;1;11;325;0;CELI GUERRERO SANTOS GERMAN;1;33,3753424657534;2;TANDAZO CALOPINA MIGUEL ANGEL;1;50,4344262295082;3; ; ; ; 
5;7;5113250000011;2;11;325;0;ENRRIQUEZ RAMIREZ ENMA DELFINA;2;39,8219178082192;2;SUQUILANDA CASTILLO AYITA LASTENIA;2;49,2958904109589;3; ; ; ; 
5;7;5113250000012;3;11;325;0;SARANGO SARANGO JULIETA;2;46,2486338797814;3;AZUERO ASTUDILLO FRANCISCO ARSECIO;1;35,8931506849315;2; ; ; ; 
5;10;5113250000013;1;11;325;0;SILVA VACA MARIO ESTUARDO;1;38,9506849315068;2;LUZURIAGA SAAVEDRA FELIX AMADEO;1;54,5546448087432;3; ; ; ; 
5;10;5113250000014;2;11;325;0;CUEVA ROBLES MAVEL GRACIELA;2;35,7232876712329;2;QUEZADA ALVAREZ AURA ARGENTINA;2;40,1534246575342;2; ; ; ; 
5;10;5113250000015;3;11;325;0;RODRIGUEZ CORONEL CESAR AUGUSTO;1;36,6328767123288;2;ORTEGA TAMBO MILTON VICENTE;1;50,5081967213115;3; ; ; ; 
5;12;5113250000016;1;11;325;0;QUITO ORELLANA ALEXANDRA ELISABETH;2;30,7158469945355;2;PAZ SOTOMAYOR OSCAR VINICIO;1;41,7260273972603;2; ; ; ; 
5;12;5113250000017;2;11;325;0;JARAMILLO LAPO FRANCISCO ALONSO;1;51,3479452054795;3;ONTANEDA YAMUCA SERVILIO DE JESUS;1;47,3095890410959;3; ; ; ; 
5;12;5113250000018;3;11;325;0;MEDINA HERNANDEZ JORGE ERNESTO;1;36,6;2;HURTADO CORDOVA ANTONIA MELIDA;2;37,9234972677596;2; ; ; ; 
5;113250000206;5113250000019;1;11;325;0;ESPINOZA CAMPOVERDE RODY ECUADOR;1;36,1178082191781;2;MERINO VALDIVIEZO APARICIO;1;84,2712328767123;4; ; ; ; 
5;113250000206;5113250000020;2;11;325;0;HERAS JIMENEZ ROSA SOCORRO;2;26,7349726775956;1;ALULIMA LUZURIAGA PATRICIA DEL ROCIO;2;23,8438356164384;1; ; ; ; 
5;113250000206;5113250000021;3;11;325;0;ENRIQUEZ BUSTAMANTE DALTON ERNESTO;1;36,0958904109589;2;JUMBO GAONA LUZ MELIDA;2;33,6794520547945;2; ; ; ; 
5;110000000042;5113250000022;1;11;325;0;CUEVA ROMERO GIOVANNY ENRIQUE;1;35,9178082191781;2;LUPERCIO RAMIREZ DAVID VICENTE;1;26,5409836065574;1; ; ; ; 
5;110000000042;5113250000023;2;11;325;0;MORA ROMAN VIOLETA MARIA;2;48,4438356164384;3;AREVALO PAUCAR ROSA ESTHELA;2;34,6256830601093;2; ; ; ; 
5;110000000042;5113250000024;3;11;325;0;OTERO BAYRON FRANCISCO;1;44,4849315068493;2;VELEZ CEVALLOS JORGE EDUARDO;1;40,4383561643836;2; ; ; ; 
5;2;5113300000001;1;11;330;0;ROBLES CANDO HERMEL LEOVIJILDO;1;28,4712328767123;1;ENCALADA MERIZALDE JOSE GABRIEL;1;43,5890410958904;2; ; ; ; 
5;2;5113300000002;2;11;330;0;ORTEGA ZAPATA MERI AZUCENA;2;37,3753424657534;2;ARCINIEGA ESPINOZA TANIA VERONICA;2;31,2191780821918;2; ; ; ; 
5;2;5113300000003;3;11;330;0;CORDOVA SISALIMA LUIS ADALBERTO;1;50,8876712328767;3;GRANDA ANTONIO OMAR;1;51,0219178082192;3; ; ; ; 
5;4;5113300000004;1;11;330;0;PRADO GUAICHA HECTOR ALEXANDER;1;35,2493150684932;2;VALDEZ OCHOA MIGUEL ANTONIO;1;63,4547945205479;3; ; ; ; 
5;4;5113300000005;2;11;330;0;JIMENEZ MACAS LORGIA ESPERANZA;2;35,2876712328767;2;LEIVA PRADO LUZ AMELIDA;2;27,3342465753425;1; ; ; ; 
5;4;5113300000006;3;11;330;0;ROMAN ROBLEZ JACINTO ROGELIO;1;45,1068493150685;3;CALDERON CABRERA HUGO ALFREDO;1;27,1753424657534;1; ; ; ; 
5;5;5113300000007;1;11;330;0;ACARO SANMARTIN ANGEL EDUARDO;1;50,431693989071;3;YAGUACHI ZUMBA JIOBER CRUZ;1;42,9013698630137;2; ; ; ; 
5;5;5113300000008;2;11;330;0;CHAMBA ROBLES GLORIA DEL ROCIO;2;32,5561643835616;2;MERIZALDE NANCI MAGDALENA;2;41,0301369863014;2; ; ; ; 
5;5;5113300000009;3;11;330;0;MERINO JIMENEZ MEDARDO;1;58,7158469945355;3;APOLO GRANDA LEONIDAS ASDRUVAL;1;50,4590163934426;3; ; ; ; 
5;6;5113300000010;1;11;330;0;OCHOA CORDOVA RAMIRO FLORESMILO;1;47,6465753424658;3;CORDOVA CORDOVA MAXIMO GILBERTO;1;27,5369863013699;1; ; ; ; 
5;6;5113300000011;2;11;330;0;VELAZQUEZ CORDOVA YADIRA ALEXANDRA;2;26,2896174863388;1;GUAJALA MALDONADO MARIELA DEL CARMEN;2;22,0027322404372;1; ; ; ; 
5;6;5113300000012;3;11;330;0;VEGA LUIS ORLANDO;1;67,7205479452055;4;GRANDA GRANDA MELVA MARIA;2;47,1945205479452;3; ; ; ; 
5;7;5113300000013;1;11;330;0;APOLO GRANDA ISAAC VICTOR;1;46,379781420765;3;CONDOY MACAS POLICARPIO;1;46,655737704918;3; ; ; ; 
5;7;5113300000014;2;11;330;0;ORDONEZ YADIRA ELIZABETH;2;29,7671232876712;1;SIZALIMA LOZANO LORENA ANABEL;2;36,0520547945206;2; ; ; ; 
5;7;5113300000015;3;11;330;0;ESPINOZA JARAMILLO RICARDO MOISES;1;73,5397260273973;4;MACAS PINZA SANTOS RIGOBERTO;1;59,7917808219178;3; ; ; ; 
5;10;5113300000016;1;11;330;0;GRANDA CACAY CRISTOBAL;1;40,9041095890411;2;HERRERA RAMIREZ JUAN FRANCISCO;1;39,0438356164384;2; ; ; ; 
5;10;5113300000017;2;11;330;0;ERAS TORRES LIVIA ITAMAR;2;30,4016393442623;2;BECERRA PRADO LUCIA EULALIA;2;22,8328767123288;1; ; ; ; 
5;10;5113300000018;3;11;330;0;SARANGO ELIZALDE LIDER ANTONIO;1;39,2986301369863;2;GRANDA OCHOA WILMER ENRIQUE;1;36,0602739726027;2; ; ; ; 
5;12;5113300000019;1;11;330;0;CORDOVA APOLO JOSE ANTONIO;1;52,6575342465753;3;CARDENAS CHAMBA JESUS DEL CONSUELO;2;39,8191780821918;2; ; ; ; 
5;12;5113300000020;2;11;330;0;CARPIO ULLAURI RODRIGO ANTONIO;1;36,7561643835616;2;ELIZALDE JOSE MIGUEL;1;62,1120218579235;3; ; ; ; 
5;12;5113300000021;3;11;330;0;FLORES ELIZALDE CELIA MARIA;2;55,7068493150685;3;QUEZADA LEIVA FRANKLIN RODRIGO;1;36,1068493150685;2; ; ; ; 
5;113300000207;5113300000022;1;11;330;0;VASQUEZ BUSTAMANTE ENRRY PATRICIO;1;29,9808743169399;1;GRANDA GRANDA ANIBAL FABIAN;1;21,2767123287671;1; ; ; ; 
5;113300000207;5113300000023;2;11;330;0;MALDONADO APOLO GINA LAURENCE;2;44,0219178082192;2;CORDOVA ALBURQUEQUE DODA ALEXANDRA;2;46,120218579235;3; ; ; ; 
5;113300000207;5113300000024;3;11;330;0;APOLO GRANDA DARWIN TARQUINO;1;29,3479452054795;1;SOTO ACARO GEORGINA ESMERALDA;2;37,0520547945206;2; ; ; ; 
5;4;5113350000001;1;11;335;0;SALINAS PACHECO CARMEN ENID;2;42,7404371584699;2;AGUIRRE HERRERA DOMINGA MARIA;2;35,0904109589041;2; ; ; ; 
5;4;5113350000002;2;11;335;0;CAMACHO PAZ ANSELMO MIGUEL;1;37,4986301369863;2;CHAMBA DIAZ LUCRECIA YENY;2;37,1205479452055;2; ; ; ; 
5;4;5113350000003;3;11;335;0;LUDENA GARCIA JUAN FRANCISCO;1;56,172602739726;3;YANANGOMEZ BRAVO JOSE ELIAS;1;49,2849315068493;3; ; ; ; 
5;5;5113350000004;1;11;335;0;MARTINEZ JAIME ALCIDEZ;1;61,5479452054795;3;TENE RIOS JUAN RAFAEL;1;45,3671232876712;3; ; ; ; 
5;5;5113350000005;2;11;335;0;VEINTIMILLA YENY ESPERANZA;2;40,0465753424658;2;GRANDA ESPINOSA VICTOR FLORENTINO;1;40,2164383561644;2; ; ; ; 
5;5;5113350000006;3;11;335;0;ROJAS MINGA LUIS ANTONIO;1;42,6885245901639;2;MATAILO PINTA ESTHELA MARINA;2;49,2958904109589;3; ; ; ; 
5;6;5113350000007;1;11;335;0;HERRERA ROJAS HECTOR WILMAN;1;46,3415300546448;3;CANAR HERRERA CARLOS ALBERTO;1;40,958904109589;2; ; ; ; 
5;6;5113350000008;2;11;335;0;CUEVA HERRERA EUGENIA NOEMI;2;46,9287671232877;3;VASQUEZ JARAMILLO ANTONIO;1;55,9671232876712;3; ; ; ; 
5;6;5113350000009;3;11;335;0;LUZURIAGA JIMENEZ DANIEL ENRRIQUE;1;26,5273224043716;1;YAGUANA CHAMBA NORMA IBANIA;2;22,0355191256831;1; ; ; ; 
5;7;5113350000010;1;11;335;0;LUZURIAGA LUZURIAGA JOSE ARGELIO;1;56,0547945205479;3;CHAMBA CANAR CLAUDIO;1;34,9013698630137;2; ; ; ; 
5;7;5113350000011;2;11;335;0;LOPEZ FLORES SEGUNDO CESAR;1;51,841095890411;3;QUITO FLOR DE MARIA;2;45,2767123287671;3; ; ; ; 
5;7;5113350000012;3;11;335;0;ALVAREZ BRICENO DIGNA ROSARIO;2;27,986301369863;1;VIVANCO OBIDIA INES;2;43,6054794520548;2; ; ; ; 
5;10;5113350000013;1;11;335;0;CANAR ORDONEZ EDGAR;1;37,9726775956284;2;CEVALLOS TORRES TANIA;2;20,5424657534247;1; ; ; ; 
5;10;5113350000014;2;11;335;0;CHAMBA SANCHEZ JOSE FRANCEL;1;47,372602739726;3;ORDONEZ YAGUANA MARIA SUSANA;2;24,372602739726;1; ; ; ; 
5;10;5113350000015;3;11;335;0;CARRION BETANCOURT CLARA ESPERANZA;2;40,5534246575342;2;ARMIJOS BRICENO ANGEL NICANOR;1;31,813698630137;2; ; ; ; 
5;12;5113350000016;1;11;335;0;MARTINEZ LUZURIAGA GILBER RODRIGO;1;40,8849315068493;2;SOTO SOTO ANGEL SALVADOR;1;48,9808219178082;3; ; ; ; 
5;12;5113350000017;2;11;335;0;RODRIGUEZ MALLA MARIA LUISA;2;40,3315068493151;2;LOAIZA RUALES OSWALDO REINALDO;1;52,3178082191781;3; ; ; ; 
5;12;5113350000018;3;11;335;0;FELICITO BRAVO KLEBER EMILIO;1;39,2191780821918;2;PALACIOS BARSALLO ROSA EDILMA;2;26,841095890411;1; ; ; ; 
5;113350000208;5113350000019;1;11;335;0;FLORES SANMARTIN AMADO ENRIQUE;1;47,1890410958904;3;CASTILLO RODRIGUEZ PATRICK HERMEL;1;20,441095890411;1; ; ; ; 
5;113350000208;5113350000020;2;11;335;0;COFREP SARITAMA HITA LUCIA ANTONIETA;2;58,3524590163934;3;MEDINA CHAMBA MARIA DEL CISNE;2;42,6830601092896;2; ; ; ; 
5;113350000208;5113350000021;3;11;335;0;SOTO CHAMBA NOEMI DEL CISNE;2;27,1945205479452;1;TORRES TOLEDO GLADYS MARLENE;2;37,7150684931507;2; ; ; ; 
5;1;5113400000001;1;11;340;0;ABAD JIMENEZ JUAN AGUSTIN;1;47,8657534246575;3;CUEVA GUARNIZO HOLGER SEGUNDO;1;42,0601092896175;2; ; ; ; 
5;1;5113400000002;2;11;340;0;LITUMA TORRES VANEZA EVELINA;2;24,6520547945205;1;MAZA TORRES ILMA IBELIA;2;47,1068493150685;3; ; ; ; 
5;1;5113400000003;3;11;340;0;AGUILAR AGUILAR ISIDRO ILDEBRANDO;1;43,813698630137;2;MARTINEZ CARLOS HORACIO;1;77,3534246575342;4; ; ; ; 
5;4;5113400000004;1;11;340;0;CHAMBA LIMA ALBERTO LEONARDO;1;36,0219178082192;2;CUMBICUS ISABEL;2;48,7232876712329;3; ; ; ; 
5;4;5113400000005;2;11;340;0;CASTILLO TORRES DORIS PACA;2;28,0712328767123;1;ABAD PENA ROSA OLIVA;2;21,9098360655738;1; ; ; ; 
5;4;5113400000006;3;11;340;0;CHINCHAY CUENCA GILBERTO;1;45,5260273972603;3;VICENTE CHINCHAY CARMEN ASUNCION;2;29,5534246575342;1; ; ; ; 
5;5;5113400000007;1;11;340;0;JARAMILLO HURTADO PATRICIA ALEJANDRA;2;34,724043715847;2;GARCIA ROJAS CARMITA ESTELA;2;22,5601092896175;1; ; ; ; 
5;5;5113400000008;2;11;340;0;CASTILLO PINTADO MARIA LEONOR;2;36,3041095890411;2;JUMBO SARANGO MARISOL DE FATIMA;2;24,3205479452055;1; ; ; ; 
5;5;5113400000009;3;11;340;0;TAMAYO SALAZAR LANDIVAR BALLARINO;1;31,213698630137;2;SARANGO RENTERIA GILBERTO;1;38,1584699453552;2; ; ; ; 
5;6;5113400000010;1;11;340;0;LITUMA GARCIA ANA MARIA;2;25,1945205479452;1;CUMBICUS CUMBICUS GLORIA ALICIA;2;48,2191780821918;3; ; ; ; 
5;6;5113400000011;2;11;340;0;ROSALES GAONA FRANCISCO;1;53,8251366120219;3;JIMENEZ OJEDA FLORENCIO;1;62,8005464480874;3; ; ; ; 
5;6;5113400000012;3;11;340;0;JIMENEZ ALVERCA LUIS ANTONIO;1;40,9397260273973;2;LITUMA TORRES DIANA DEL CISNE;2;41,8;2; ; ; ; 
5;7;5113400000013;1;11;340;0;ONTANEDA GARCIA FRANCO OLIVO;1;66,9424657534247;4;CALVA JIRON VIRGILIO EUSEBIO;1;58,0655737704918;3; ; ; ; 
5;7;5113400000014;2;11;340;0;CAPA JIMENEZ GLADYS SUSANA;2;30,0819672131148;2;VILLALTA AGUILAR PORFIRIO EDUARDO;1;47,7287671232877;3; ; ; ; 
5;7;5113400000015;3;11;340;0;TORRES GARRIDO JAMIS LEONEL;1;36,1561643835616;2;JIMENEZ JARAMILLO GLORIA MARIA;2;26,5081967213115;1; ; ; ; 
5;10;5113400000016;1;11;340;0;TORRES MERINO EMILIANO;1;44,4;2;GONZAGA MARQUEZ MAX BOLIVAR;1;30,3907103825137;2; ; ; ; 
5;10;5113400000017;2;11;340;0;PACCHA ABAD ROSA OLIVA;2;37,4191780821918;2;CALVA JIMENEZ JESUS YOLANDA;2;40,3232876712329;2; ; ; ; 
