DIGNIDAD_CODIGO,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_ORDEN,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_CANTON_CODIGO,CANDIDATO_PARROQUIA_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD_EXACTA,CANDIDATO_GRUPO_DE_EDAD,SUPLENTE_NOMBRE,SUPLENTE_SEXO,SUPLENTE_EDAD_EXACTA,SUPLENTE_GRUPOS_DE_EDAD
5,17055,5170800000066,6,17,80,0,MEJIA RUIZ MIGUEL TOBIAS,1,50.00821917808219,3,LAHUASI CAIZA MARCO EFRAIN,1,46.673972602739724,3
5,17078,5170800000067,1,17,80,0,LLUMIQUINGA LLUMIQUINGA JOSE MARIA,1,51.084931506849315,3,SUQUILLO CUMBAJIN MARLON OCTAVIO,1,34.58904109589041,2
5,17078,5170800000068,2,17,80,0,CASTILLO GAROFALO GLADYS MARGOTH,2,42.85479452054795,2,VILAÑA ÑACATO VICTORIA ELIZABETH,2,27.38082191780822,1
5,17078,5170800000069,3,17,80,0,GUALLICHICO AÑAMICE ANGEL JAVIER,1,22.84931506849315,1,LLUMIQUINGA PACHACAMA DIEGO ARMANDO,1,22.87945205479452,1
5,17078,5170800000070,4,17,80,0,VELOZ ANDRADE LAURA MARIA,2,55.726027397260275,3,GUERRON UQUILLAS LELIA MARIA DEL PILAR,2,54.397260273972606,3
5,17078,5170800000071,5,17,80,0,SALAZAR GARRIDO JAIME OSWALDO,1,59.78630136986301,3,GUAÑA LOYA LUIS OLMEDO,1,37.800000000000004,2
5,17078,5170800000072,6,17,80,0,ALBORNOZ GUALPA MARIANA DE JESUS,2,44.52459016393443,2,GUALPA CHANO MARIA CARMEN,2,40.153424657534245,2
5,17079,5170800000073,1,17,80,0,GUALLASAMIN TIPAN MARCO SANTIAGO,1,40.442622950819676,2,OÑA LLUMIQUINGA MONICA ROCIO,2,35.868493150684934,2
5,17079,5170800000074,2,17,80,0,BRITO MEJIA KATERINE PAOLA,2,30.715068493150685,2,HIDALGO CARRION MAX ENRIQUE,1,48.957152481473166,3
5,17079,5170800000075,3,17,80,0,VELOZ GUAMAN EDGAR REMBERTO,1,46.62191780821918,3,TIPANTA MARCILLO MARGARITA DEL ROSARIO,2,32.202739726027396,2
5,17079,5170800000076,4,17,80,0,VALLEJO NOBOA MIROESLADA DEL PILAR,2,35.1013698630137,2,ALVEAR GUAMAN SEGUNDO DANIEL,1,37.03825136612022,2
5,17079,5170800000077,5,17,80,0,ANDRADE IZA PABLO EDUARDO,1,40.743169398907106,2,GUAYASAMIN PEÑA ALEJANDRA ISABEL,2,30.704109589041096,2
5,17079,5170800000078,6,17,80,0,OÑA PAUCAR VERONICA PATRICIA,2,28.702185792349727,1,SIMBA CHAUCALA MARCO VINICIO,1,40.6128901863912,2
5,17022,5170800000079,1,17,80,0,CAICEDO PAZ Y MIÑO JUAN FRANCISCO,1,32.221917808219175,2,PAZMIÑO ARROYO LUIS GONZALO,1,49.74520547945205,3
5,17022,5170800000080,2,17,80,0,PAZMIÑO ARROYO FANNY VICTORIA,2,43.89041095890411,2,QUINALUISA COLLAGUAZO MARIA DOLORES,2,36.276712328767125,2
5,17022,5170800000081,3,17,80,0,ARROBA MANUEL ANTONIO,1,56.12328767123287,3,PUENTE ONA JUAN CARLOS,1,41.30874316939891,2
5,17022,5170800000082,4,17,80,0,VALLEJOS PROAÑO CARMEN ANITA,2,35.323287671232876,2,COLOMA AYALA GIOCONDA DAYAMARA,2,34.83013698630137,2
5,17022,5170800000083,5,17,80,0,VELA SOSA JOSE LUIS,1,34.73150684931507,2,MOSQUERA ANDRADE LUIS ANIBAL,1,47.52602739726027,3
5,17022,5170800000084,6,17,80,0,CUADRA LEFENDA VERONICA,2,56.271232876712325,3,ARROYO CADENA FANNY MARIA MARGOTH,2,67.03013698630137,4
5,17066,5170800000085,1,17,80,0,VALENCIA VINUEZA FABIAN RAMIRO,1,47.31506849315068,3,MUIRRAGUI TROYA PAULINA ALEXANDRA,2,38.772602739726025,2
5,17066,5170800000086,2,17,80,0,GOMEZ GALLARDO GRACIELA MARISOL,2,44.24931506849315,2,ARIAS SANTILLAN MARIO VINICIO,1,51.28493150684932,3
5,17066,5170800000087,3,17,80,0,LLUMIQUINGA CANDO GUSTAVO,1,45.02459016393443,3,LOACHAMIN OÑA MARIA DEL PILAR,2,35.62739726027397,2
5,17066,5170800000088,4,17,80,0,VILATUÑA UMATAMBO CIELO YANIRE,2,33.85205479452055,2,MENDOZA LOPEZ JUAN CARLOS,1,31.945205479452056,2
5,17066,5170800000089,5,17,80,0,SIMBA CHAUCALA JAIME BELISARIO,1,49.43835616438356,3,SUNTAXI MARCILLO DAYANA MARIBEL,2,24.172602739726027,1
5,17066,5170800000090,6,17,80,0,SARMIENTO RODAS MARIANA DE JESUS,2,56.80874316939891,3,SARMIENTO RODAS GALO EDUARDO,1,58.71232876712329,3
5,107,5177700000001,1,17,770,0,MALDONADO GARCIA MARIO HERNAN,1,56.70765027322405,3,SUAREZ PACHECO JANNETH JACQUELINE,2,19.413698630136988,1
5,107,5177700000002,2,17,770,0,CAZA GALLARDO MARIA OLGA FABIOLA,2,52.72950819672131,3,AJILA MAZA LUIS BERNARDINO,1,49.824657534246576,3
5,107,5177700000003,3,17,770,0,CHAPA BAUTISTA JORGE RIGOBERTO,1,52.68032786885246,3,SOLORZANO VALENCIA PAULA RAMONA,2,33.512328767123286,2
5,107,5177700000004,4,17,770,0,MUÑOZ OÑA MELVA CAROLA,2,61.416438356164385,3,QUEZADA CALVA AURELIO,1,59.5013698630137,3
5,107,5177700000005,5,17,770,0,VILLEGAS PAREDES FERNANDO PATRICIO,1,26.265753424657536,1,SALAZAR LOJAN FANNY EDITH,2,42.61095890410959,2
5,48,5177700000006,1,17,770,0,TACURI SAAVEDRA LUIS HUMBERTO,1,57.821917808219176,3,JUMBO JUMBO FATIMA PATRICIA,2,21.136612021857925,1
5,48,5177700000007,2,17,770,0,ANDALUZ VALENCIA VERONICA MAGALI,2,33.84109589041096,2,MAZA MAZA WILSON DAVID,1,30.09041095890411,2
5,48,5177700000008,3,17,770,0,MALDONADO SAAVEDRA NELSON EDUARDO,1,31.046575342465754,2,ELIZALDE SAMANIEGO LEIDY ELIANA,2,23.753424657534246,1
5,48,5177700000009,4,17,770,0,TANDAZO JIMENEZ MARIA SUSANA,2,20.811475409836067,1,ORTIZ JIMA CRISTIAN ARTURO,1,20.17808219178082,1
5,48,5177700000010,5,17,770,0,CORONADO MIGUEL FRANCISCO,1,40.568306010928964,2,PUNINA CAJAS ROSA ELENA,2,29.616438356164384,1
5,8,5177700000011,1,17,770,0,SUASTI GUERRERO JOHN IVAN,1,44.90710382513661,2,CAJAS SAMANIEGO MONICA ELIZABETH,2,43.224657534246575,2
5,8,5177700000012,2,17,770,0,RODRIGUEZ PITA ROSA ALEGRIA,2,36.59016393442623,2,SANCHEZ LUDEÑA TULIO BALDOMERO,1,28.28219178082192,1
5,8,5177700000013,3,17,770,0,MORALES GORDILLO FELIX ANGEL,1,46.95616438356164,3,CORREA JIMENA ELIZABETH,2,37.69041095890411,2
5,8,5177700000014,4,17,770,0,GUAMAN YUGCI GLADYS XIMENA,2,26.019178082191782,1,AVILA DIAZ JAIME ALEXANDER,1,29.084699453551913,1
5,8,5177700000015,5,17,770,0,ALTAMIRANO BERMEO JULIO REMIGIO,1,46.04383561643836,3,VASQUEZ SANTANDER BEDDY RAFAELA,2,20.78775357436934,1
5,56,5177700000016,1,17,770,0,GUAMANI CAYO SONIA AMPARO,2,31.252054794520546,2,REY ROBLEZ WILSON NOLVERTO,1,48.153424657534245,3
5,56,5177700000017,2,17,770,0,CARPIO OCHOA OTITO IVAN,1,40.89890710382514,2,ZAMBRANO SALAZAR ZOILA AMADA,2,33.723287671232875,2
5,56,5177700000018,3,17,770,0,VALLEJO ZOILA VICTORIA,2,48.24931506849315,3,ROMERO ORELLANA ALFONSO GUSTAVO,1,63.2,3
5,56,5177700000019,4,17,770,0,ORTEGA SALINAS LUIS AURELIO,1,43.794520547945204,2,NIVELO SOLORZANO JENNY ROCIO,2,19.213698630136985,1
5,56,5177700000020,5,17,770,0,LLIGUISUPA LANDIN DIANA ALEXANDRA,2,26.484931506849314,1,HIDALGO BENALCAZAR WASHINGTON ANIBAL,1,37.989041095890414,2
5,75,5177700000021,1,17,770,0,CARRION MAZA JOSE CRISTOBAL,1,47.14794520547945,3,CHAMBA MORETA NUBIA MARGOTH,2,33.73972602739726,2
5,75,5177700000022,2,17,770,0,ROMAN CAPA SONIA PATRICIA,2,24.975409836065573,1,DAVILA GONZALEZ ALVARO ESTEBAN,1,44.30958904109589,2
5,75,5177700000023,3,17,770,0,TENE ALVARADO IRMES BOLIVAR,1,56.62841530054645,3,CASA ALMACHI MIRIAN ISABEL,2,26.515068493150686,1
5,75,5177700000024,4,17,770,0,PLUA MURCIA JENNY AMPARO,2,19.008219178082193,1,ZAMBRANO ALCIVAR EDISON PEDRO,1,21.857534246575344,1
5,75,5177700000025,5,17,770,0,MARIN PUCHA LIZARDO DE JESUS,1,34.00547945205479,2,PALOMINO GERMAN ANA CRISTINA,2,21.613698630136987,1
5,17041,5177700000026,1,17,770,0,FLORES CABEZAS FABIAN PATRICIO,1,36.68032786885246,2,TORRES NAVIA MARIANA DE JESUS,2,45.45205479452055,3
5,17041,5177700000027,2,17,770,0,PATIÑO APOLO FANNY LUCRECIA,2,44.273972602739725,2,REYES ANGEL SEFERINO,1,61.895890410958906,3
5,17041,5177700000028,3,17,770,0,SALINAS GUERRERO SEGUNDO MIGUEL,1,38.156164383561645,2,SOLANO CASTILLO VERONICA YESENIA,2,21.237704918032787,1
5,17041,5177700000029,4,17,770,0,ANGULO MARTINEZ TANIA IRENE,2,33.93972602739726,2,CASTRO VASQUEZ MANUEL SAGRADO,1,55.947945205479456,3
5,17041,5177700000030,5,17,770,0,CHICAIZA YAGUAR VICTOR MANUEL,1,54.19178082191781,3,MAZA MAZA MARILU ELIZABETH,2,24.26027397260274,1
5,17054,5177700000031,1,17,770,0,BASTIDAS MORA JUAN JOSE,1,40.72677595628415,2,MACAS PIZARRO SARA CATALINA,2,32.293150684931504,2
5,17054,5177700000032,2,17,770,0,ROMAN CAPA FANNY MARLENE,2,32.39071038251366,2,CEVALLOS CORAL LUIS EDMUNDO,1,77.75616438356164,4
5,17054,5177700000033,3,17,770,0,RAMOS TANDAZO PEDRO AMABLE,1,32.82513661202186,2,ZAMBRANO REVILLA MARIANA PASTORA,2,23.5013698630137,1
5,17054,5177700000034,4,17,770,0,VALLADARES HELENO YADIRA VIVIANA,2,26.123287671232877,1,MORENO MORENO JAVIER MARTIN,1,41.443835616438356,2
5,17054,5177700000035,5,17,770,0,PORTILLA POZO WASHINGTON GALO,1,55.5972602739726,3,MARTINEZ ARCE ANA CECILIA,2,27.457534246575342,1
5,48,5178950000001,1,17,895,0,TACO YANEZ NINFA MERCEDES,2,41.36164383561644,2,CORDOVA YEPEZ MARCO VINICIO,1,31.5013698630137,2
5,48,5178950000002,2,17,895,0,CORREA MENDOZA JHOON FERNANDO,1,39.602739726027394,2,JUMBO BUSTAMANTE ROMELIA IRENE,2,38.57534246575342,2
5,48,5178950000003,3,17,895,0,LUCERO MALDONADO NIT CELESTE,2,44.271232876712325,2,NOGALES AREVALO CARLOS ALFREDO,1,54.11232876712329,3
5,48,5178950000004,4,17,895,0,TATICUAN FLORES CESAR GUILLERMO,1,52.939890710382514,3,JIMENEZ BARZALLO ADELA FARITA,2,51.38630136986301,3
5,48,5178950000005,5,17,895,0,TORRES TORRES VIOLETA DEL CISNE,2,29.375342465753423,1,TORRES PAZ ERNESTO VICENTE ELICEO,1,56.738573246500486,3
5,48,5178950000006,6,17,895,0,AMBULUDI BUSTAMANTE WALTER FABRISIO,1,29.34246575342466,1,ENCARNACION CAMPOVERDE ALBA VICTORIA,2,40.530922973276446,2
5,48,5178950000007,7,17,895,0,RAMIREZ CEDEÑO JESUS BIENVENIDA,2,39.676712328767124,2,PINZON BACULIMA LUIS CARLOS,1,34.706849315068496,2
5,8,5178950000008,1,17,895,0,DIAZ SANCHEZ BLANCA NOELVIS,2,48.21643835616438,3,CORONEL DELGADO DAVID SECUNDINO,1,34.843835616438355,2
5,8,5178950000009,2,17,895,0,VELASCO CHASI FAUSTO GONZALO,1,48.38251366120218,3,ORTA SANGACHA NIEVES ALICIA,2,44.24109589041096,2
5,8,5178950000010,3,17,895,0,RODRIGUEZ MONCADA NARCISA DE JESUS,2,35.24657534246575,2,PATIÑO ESPINOZA HECTOR RODRIGO,1,36.601961224642565,2
5,8,5178950000011,4,17,895,0,VERA ALAVA MELINTON EMERSON,1,29.23497267759563,1,MITA CALERO OLGA ROCIO,2,33.942465753424656,2
5,8,5178950000012,5,17,895,0,YEPEZ TORRES ADELA ESPERANZA,2,20.737704918032787,1,MOROCHO NINABANDA LORENZO,1,52.6128901863912,3
5,8,5178950000013,6,17,895,0,PAUCAR MAZA PAUL ANDRES,1,19.035616438356165,1,BOHORQUEZ VERGARA FABIOLA DEL ROCIO,2,46.821917808219176,3
5,8,5178950000014,7,17,895,0,BUÑAY YEPEZ MIRIAN JUDITH,2,26.268493150684932,1,CRUZ BARRIONUEVO DIEGO NICOLAS,1,23.263013698630136,1
5,12,5178950000015,1,17,895,0,PARRAGA BURGOS VILMA SIGNEY,2,37.416438356164385,2,GUTIERREZ GUTIERREZ JUAN FREDDY,1,52.75223444868628,3
5,12,5178950000016,2,17,895,0,CUEVA TORRES SANTOS RAMON,1,44.06027397260274,2,CALVA ERRAES DOLORES AMPARO,2,36.585567782019616,2
5,12,5178950000017,3,17,895,0,REVELO RODRIGUEZ ALCIRA MIREYA,2,57.96986301369863,3,SANMARTIN MUIMA MARIANO DE JESUS,1,48.50633280934202,3
5,12,5178950000018,4,17,895,0,GUANUTASHI TENELEMA FABIAN MOISES,1,28.57650273224044,1,TENELEMA GUANOGTAXI AIDA FLOR,2,22.008219178082193,1
5,12,5178950000019,5,17,895,0,MOLINA ERAZO EMMA LUCILA,2,45.558904109589044,3,NAULA ORTIZ ALEX EDISON,1,21.353424657534248,1
5,12,5178950000020,6,17,895,0,NIETO FELIX EDGAR AQUILES,1,42.09041095890411,2,CONDO SALAN ALICIA DEL CARMEN,2,45.45753424657534,3
5,12,5178950000021,7,17,895,0,ORDOÑEZ BECERRA MARICELA FERNANDA,2,23.5972602739726,1,CERON BOLAÑOS WILFRIDO MARDOQUEO,1,63.80821917808219,3
5,56,5178950000022,1,17,895,0,FIALLOS GUEVARA RAFAEL,1,62.74246575342466,3,REINA TORRES CONSUELO DEL CARMEN,2,35.917808219178085,2
5,56,5178950000023,2,17,895,0,AGUILAR ALVAREZ MAIRA DEL CISNE,2,31.372602739726027,2,MOYA MEJIA JUAN LEONCIO,1,46.83835616438356,3
5,56,5178950000024,3,17,895,0,VEINTIMILLA ALVARADO PABLO JAVIER,1,40.80601092896175,2,VILLAVICENCIO ASTUDILLO ROSA UBALDINA,2,36.618354667265514,2
5,56,5178950000025,4,17,895,0,BALAREZO VALLEJOS NANCY VERONICA,2,34.016438356164386,2,GUALAN AMBULUDI JORGE REINERIO,1,39.895890410958906,2
5,56,5178950000026,5,17,895,0,VALAREZO FERNANDEZ HUGO PATRICIO,1,39.44931506849315,2,MONTERO NANCY JUDITH,2,53.314207650273225,3
5,56,5178950000027,6,17,895,0,FALCONES BAEZ MARTHA ISABEL,2,44.178082191780824,2,CALLE ROJAS PEDRO GUILLERMO,1,57.96986301369863,3
5,56,5178950000028,7,17,895,0,GAON SABANDO FREDDY GONZALO,1,39.48219178082192,2,PUENTE CAMACHO GLADYS MORAYMA,2,27.515068493150686,1
5,17060,5178950000029,1,17,895,0,SANDOVAL SARANGO JOSE HUMBERTO,1,56.69945355191257,3,CORREA RIVAS KARINA ELIZABETH,2,20.07945205479452,1
5,17060,5178950000030,2,17,895,0,JIMENEZ SAILEMA ISABEL NIEVES,2,42.00547945205479,2,RUIZ CACAY KELLER RAUL,1,39.4,2
5,17060,5178950000031,3,17,895,0,MARTINEZ GALARRAGA MARCO VINICIO,1,40.98087431693989,2,ARPI TENESACA LORENA REBECA,2,27.49041095890411,1
5,17060,5178950000032,4,17,895,0,VERGARA GANCHOZO MONICA AGUSTINA,2,32.23013698630137,2,QUICHIMBO JOSE ESTALIN,1,55.87945205479452,3
5,17060,5178950000033,5,17,895,0,BUSTAMANTE ALEJANDRO,1,53.87945205479452,3,CAZA GUSQUE PATRICIA ALEXANDRA,2,21.010928961748633,1
5,17060,5178950000034,6,17,895,0,CARDENAS MARTINEZ YURI MARGARITA,2,20.24931506849315,1,GILER CHICA TITO MAXIMO,1,32.4680814432218,2
5,17060,5178950000035,7,17,895,0,PINTO GONZALES WILLIAM SALOMON,1,32.69672131147541,2,GUARANGA GUALLAN LILIANA MARGOTH,2,18.838356164383562,1
5,17072,5178960000001,1,17,896,0,FERRIN OSTAIZA PABLO ANTONIO,1,44.76775956284153,2,JARAMILLO MENDOZA GLENDA PATRICIA,2,34.75616438356165,2
5,17072,5178960000002,2,17,896,0,AGUIRRE JUMBO RENE CUMANDA,2,36.73497267759563,2,SAAVEDRA MORENO PEDRO VICENTE,1,50.54520547945206,3
5,17072,5178960000003,3,17,896,0,MACIAS VERA AURELIO ALEJANDRO,1,38.68219178082192,2,CUEVA HERRERA TERESA DE JESUS,2,55.53150684931507,3
5,17072,5178960000004,4,17,896,0,TORRES SUAREZ ROSA ISABEL,2,46.676712328767124,3,MONCERRATE RODRIGUEZ FRANCISCO BENIGNO,1,32.25205479452055,2
5,17072,5178960000005,5,17,896,0,BUSTAMANTE MORENO EDWIN ALEJANDRO,1,29.797260273972604,1,JIMENEZ JIMENEZ MIRIAN AMPARITO,2,37.47123287671233,2
5,17072,5178960000006,6,17,896,0,CAMACHO QUIROZ SARA YOLANDA,2,20.57103825136612,1,PIEDRA MARQUEZ MANUEL EULOGIO,1,36.28493150684932,2
5,17072,5178960000007,7,17,896,0,ANDRADE FRANCO MAXIMO ENRIQUE,1,38.49315068493151,2,CAICEDO CABEZA ZAIRA MARGARITA,2,21.229508196721312,1
5,12,5178960000008,1,17,896,0,TORRES CRIOLLO DIEGO VICENTE,1,29.506849315068493,1,CELI RIOFRIO SONIA PAQUITA,2,42.728767123287675,2
5,12,5178960000009,2,17,896,0,MASAQUIZA LLAMUCA ESTHELA FAVIOLA,2,39.30684931506849,2,PATIÑO PATIÑO WILSON ANTONIO,1,41.74246575342466,2
5,12,5178960000010,3,17,896,0,MORALES ANCHALIQUIN LUIS EDUARDO,1,47.28219178082192,3,CELI ROMERO ANDREA PAULINA,2,24.172602739726027,1
5,12,5178960000011,4,17,896,0,MENDOZA MUÑOZ NIEVE MARICELY,2,46.72054794520548,3,VERA LOPEZ AMADO AGUSTIN,1,36.410704394041474,2
5,12,5178960000012,5,17,896,0,VELEZ VALENCIA IGNACIO RAUL,1,40.99726775956284,2,VALAREZO CELI LIZBETH ALEXANDRA,2,20.683928437757316,1
5,12,5178960000013,6,17,896,0,VILLAVICENCIO MOREIRA NIEVES CONCEPCION,2,27.723287671232878,1,GUAYCHA CHUQUIMARCA OSWALDO EMILIO,1,60.72491204431469,3
5,12,5178960000014,7,17,896,0,CALDERON TANDAZO NELSON TORIBIO,1,59.1945205479452,3,CELI PERALTA MERCY MADELINE,2,43.12602739726027,2
5,17,5178960000015,1,17,896,0,CRIOLLO VELEZ JORGE LUIS,1,28.156164383561645,1,ORRICO ZALAZAR VERONICA GABRIELA,2,22.545205479452054,1
5,17,5178960000016,2,17,896,0,PARREÑO ESPINOZA SILVIA ARACELI,2,27.876712328767123,1,MANZANO MEDINA CARLOS ERMEL,1,29.306010928961747,1
5,17,5178960000017,3,17,896,0,CARDENAS AYALA CARLOS RUBEN,1,18.326027397260273,1,ESPINOZA GONZALEZ JENNY GENOVEVA,2,35.057534246575344,2
5,17,5178960000018,4,17,896,0,CASTILLO PEREZ JEANINE MARIBEL,2,33.40547945205479,2,JAMA ARROYO NILDER MARCELINO,1,29.8,1
5,17,5178960000019,5,17,896,0,VERNAZA CAICEDO CESAR STALIN,1,22.805479452054794,1,CENTENO MALDONADO JOHANA CLARIVEL,2,20.815075978740925,1
5,17,5178960000020,6,17,896,0,LOPEZ JAMA CARMEN ELIZABETH,2,23.183561643835617,1,JARAMILLO GALVAN RICHARD EDUARDO,1,24.37518526835841,1
5,17,5178960000021,7,17,896,0,BORJA BORJA WILLIAN GONZALO,1,37.26502732240437,2,PEREZ PAREDES ANA PATRICIA,2,38.06301369863014,2
5,56,5178960000022,1,17,896,0,ERAZO SOLANO MAYRA YADIRA,2,30.698630136986303,2,PESANTEZ CHAVEZ EDMUNDO AUSBERTO,1,61.90958904109589,3
5,56,5178960000023,2,17,896,0,MINA NAZARENO JUAN,1,58.98082191780822,3,HURTADO YEPEZ DILIA LEONILA,2,50.1972602739726,3
5,56,5178960000024,3,17,896,0,CEDILLO WILCHES LAURA BOLIVIA,2,43.83561643835616,2,ROBAYO PRADO AUGUSTO NEPTALI,1,43.3013698630137,2
5,56,5178960000025,4,17,896,0,BARRE ZAMBRANO EUSEBIO RUPERTO,1,50.082191780821915,3,CASTRO GONZALEZ NELLY VERONICA,2,34.986301369863014,2
5,56,5178960000026,5,17,896,0,ENCALADA MUÑOZ MELIDA BEATRIZ,2,48.98907103825137,3,VILLAVICENCIO LUCERO JAIME MANUEL,1,54.054794520547944,3
5,56,5178960000027,6,17,896,0,SALVADOR GARCIA ROBER FELICIANO,1,46.23013698630137,3,MIELES VILLAMAR ZOILA TERESA,2,41.68493150684932,2
5,56,5178960000028,7,17,896,0,JEREZ LUNA MONICA DE LOS ANGELES,2,42.515068493150686,2,MEJIA PACHAR MANUEL RAUL,1,53.704109589041096,3
5,48,5180900000001,1,18,90,0,BONILLA CORDOVA HILDA MARIA,2,38.010958904109586,2,AREVALO VACA RAUL ANTONIO,1,39.271232876712325,2
5,48,5180900000002,2,18,90,0,BELTRAN GUERRERO EDGAR HERNAN,1,30.07945205479452,2,FRIAS BALLADARES PAOLA NATHALY,2,20.057534246575344,1
5,48,5180900000003,3,18,90,0,RAMOS GORDON GLORIA DOLORES,2,51.73424657534247,3,CHICAIZA DIAZ JUAN SEGUNDO,1,56.55004865633655,3
5,48,5180900000004,4,18,90,0,RAMIREZ NARANJO MILTON GERARDO,1,25.188524590163933,1,CASTRO GLORIA DANIZA,2,45.58904109589041,3
5,48,5180900000005,5,18,90,0,ZAMORA BARROS ANGELA CONSUELO,2,22.6,1,VAZCONEZ FIALLOS VICTOR MARCELO,1,42.97808219178082,2
5,48,5180900000006,6,18,90,0,CHASI MALISA WILLIAM RAUL,1,31.695890410958903,2,TOALOMBO TOAPANTA SYLVIA MARGOTH,2,25.25409836065574,1
5,4,5180900000007,1,18,90,0,COELLO LOPEZ NOE MOISES,1,50.31232876712329,3,RAMOS LLERENA EDGAR MARIO,1,52.227397260273975,3
5,4,5180900000008,2,18,90,0,GAVILANES CAPUZ CUMANDA ELIZABETH,2,23.70958904109589,1,MARTINEZ SHININ PATRICIA GABRIELA,2,19.205479452054796,1
5,4,5180900000009,3,18,90,0,ZURITA TAYO WASHINGTON EDMUNDO,1,40.669398907103826,2,PICO ZAMORA JOSE LEONARDO,1,32.104109589041094,2
5,4,5180900000010,4,18,90,0,SALGUERO BARRERA JUANA ELIZABETH,2,31.24931506849315,2,AROCA VACA DANIELA ELIZABETH,2,23.764383561643836,1
5,4,5180900000011,5,18,90,0,MORALES TISALEMA WILSON FABIAN,1,23.77260273972603,1,PANIMBOZA PANIMBOZA SEGUNDO MARCIAL,1,41.95616438356164,2
5,4,5180900000012,6,18,90,0,BUSTOS BELTRAN SILVIA MARIBEL,2,31.301369863013697,2,ESPINOZA POAQUIZA MARCIA CECILIA,2,35.221917808219175,2
5,18052,5180900000013,1,18,90,0,FIALLOS GARCES SILVIA GIOVANNA,2,40.26575342465753,2,TISALEMA TISALEMA SEGUNDO MIGUEL,1,45.706849315068496,3
5,18052,5180900000014,2,18,90,0,ZAMORA SAN PEDRO ROBERT VIRGILIO,1,41.221311475409834,2,ZAMORA CASTRO NARSIZA SAMARITANA,2,48.91343663447863,3
5,18052,5180900000015,3,18,90,0,SALINAS SANCHEZ MONICA KATHERINE,2,30.832876712328765,2,GUAYPATIN GUAMANQUISPE LUIS HUMBERTO,1,34.55068493150685,2
5,18052,5180900000016,4,18,90,0,ZUMBA IZA JOSE ANTONIO,1,49.5972602739726,3,CAÑAR SANDOVAL ELSA HERMINIA,2,27.846575342465755,1
5,18052,5180900000017,5,18,90,0,PANIMBOZA TIPAN NELLY YOLANDA,2,35.06849315068493,2,GRANJA MORENO EDGAR RAFAEL,1,22.602739726027398,1
5,18052,5180900000018,6,18,90,0,MIRANDA OCAÑA LUIS ASDRUBAL,1,18.89041095890411,1,GUANANGA MARIA TRANCITO,2,51.02465753424657,3
5,9,5180900000019,1,18,90,0,CAPUZ PANIMBOZA CARLOS ESTUARDO,1,34.36164383561644,2,QUIQUINTUÑA GUALLI RAUL MARCELO,1,35.11506849315069,2
5,9,5180900000020,2,18,90,0,GAVILANES SALGUERO CONSUELO MAGALI,2,30.824657534246576,2,GUERRERO ARELLANO MARITZA ELIZABETH,2,40.992671607156225,2
5,9,5180900000021,3,18,90,0,LOPEZ PAZMIÑO PEDRO PABLO,1,48.614754098360656,3,YUGCHA MANOBANDA JAIME ALFREDO,1,42.6,2
5,9,5180900000022,4,18,90,0,PICO BAYAS LUZ MARIA,2,34.87397260273973,2,MANOTOA SEGOVIA VERONICA PATRICIA,2,20.790485814806498,1
5,9,5180900000023,5,18,90,0,TISALEMA PERALTA LUIS LEONIDAS,1,50.50410958904109,3,CAPUZ TISALEMA LUIS HUMBERTO,1,43.917808219178085,2
5,9,5180900000024,6,18,90,0,GUAMAN MALIZA GLORIA SUSANA,2,28.368852459016395,1,CARRILLO GUAPISACA NARCISA DE JESUS,2,42.898630136986306,2
5,56,5180900000025,1,18,90,0,RODRIGUEZ MARTINEZ JOSE GERMAN INDALECIO,1,44.92622950819672,2,PANIMBOZA PANIMBOZA ROSA DOLORES,2,46.29041095890411,3
5,56,5180900000026,2,18,90,0,BARRERA FLORES INES CATALINA,2,44.21095890410959,2,MASAQUIZA JEREZ RUBEN,1,34.57808219178082,2
5,56,5180900000027,3,18,90,0,TENISACA YUCCHA LUIS GUILLERMO,1,49.917808219178085,3,ALEAGA ROSERO LUZ MARGOTH,2,29.0327868852459,1
5,56,5180900000028,4,18,90,0,TAYO FERNANDEZ SILVIA ELIZABETH,2,32.887978142076506,2,BARONA FREIRE LUIS HOLGER LENIN,1,47.276712328767125,3
5,56,5180900000029,5,18,90,0,VERDESOTO TISALEMA FREDDY ROLANDO,1,29.827397260273973,1,TISALEMA PERALTA MARIA EDELINA,2,34.66575342465754,2
5,56,5180900000030,6,18,90,0,MANOBANDA YAZAPANTA GLADYS ERMINIA,2,37.37808219178082,2,GARCIA ESPINOZA FAUSTO OSWALDO,1,47.679452054794524,3
5,18060,5181350000001,1,18,135,0,SALTOS GALARZA JUAN CARLOS,1,30.205479452054796,2,SALTOS GALARZA SONIA MARIA DE LOURDES,2,46.3041095890411,3
5,18060,5181350000002,2,18,135,0,TOCTO VILLARREAL BLANCA TRINIDAD,2,36.12054794520548,2,REA SALTOS DIEGO XAVIER,1,19.863013698630137,1
5,18060,5181350000003,3,18,135,0,MAYORGA TORRES HENRRY FERNANDO,1,31.90684931506849,2,LEON SALTOS KATALINA PAOLA,2,39.61643835616439,2
